state,key,svn,english,translation
CURRENT,alert_type_famished,2448,CREW FAMISHED,船員極度飢餓
CURRENT,alert_type_thirsty,2448,CREW THIRSTY,船員口渴
CURRENT,alert_type_dehydrated,2448,CREW DEHYDRATED,船員脫水
CURRENT,alert_type_severely_dehydrated,2448,CREW SEVERELY DEHYDRATED,船員嚴重脫水
CURRENT,alert_type_dead,2448,DEATHS,死亡人數
CURRENT,alert_type_dead_caption,2448,*X dead,*X 人死亡
CURRENT,alert_type_lowresource_caption,2448,*X,*X
CURRENT,alert_type_lowfuel,2448,LOW FUEL,燃料不足
CURRENT,alert_type_lowftl,2448,FTL CHARGES,超光速充能不足
CURRENT,alert_type_lowoxygen,2448,LOW OXYGEN,氧氣不足
CURRENT,alert_type_lowbattery,2448,BATTERY LOW,電池電量低
CURRENT,alert_type_lowfood,2448,LOW FOOD,食物不足
CURRENT,alert_type_lowwater,2448,LOW WATER,水資源不足
CURRENT,alert_type_lowbattery_caption,2448,*X%,*X%
CURRENT,alert_type_lowbattery_tooltip,2448,"Your batteries have been drained. It is likely your reactors are not creating enough power to meet the needs of your ship. You will need either more Reactors, or more battery storage, or both.",您的電池已經耗盡。您的反應堆可能無法產生足夠的能量來滿足飛船的需要。您需要更多的反應堆，或者更多的電池存儲，或者兩者兼而有之。
CURRENT,alert_type_powercut,2448,POWER CUT,斷電
CURRENT,alert_type_powercut_nofuel,2448,Fuel supply interrupted,燃料供應中斷
CURRENT,alert_type_powercut_tooltip,2448,Your reactor has cut out. It is likely the fuel supply has been interrupted.  Consider using storage tanks to create a permanent store of fuel for your Reactor to draw from.,你的反應堆斷電了。很可能是燃料供應中斷了。  考慮使用儲存罐爲反應堆永久儲存燃料。
CURRENT,alert_type_nostorage,2448,NO STORAGE,無存儲
CURRENT,warning_unbreathable,2448,UNBREATHABLE,無法呼吸
CURRENT,warning_suitsrequired,2448,SPACESUITS REQUIRED,需要宇航服
CURRENT,warning_deliveryblocked,2448,DELIVERY BLOCKED,運輸受阻
CURRENT,warning_storagerequired,2448,CREATE STORAGE ZONES,創建存儲區
CURRENT,format_currency,2448,$*X,$*X
CURRENT,format_per_square,2448,*X / sq,*X / 平方米
CURRENT,ratings,2448,RATINGS,評級
CURRENT,rating_word,2448,rating,等級
CURRENT,rating_rankincreased,2448,RANK INCREASED,排名上升
CURRENT,rating_combat,2448,Combat,戰鬥
CURRENT,rating_industry,2448,Industry,工業
CURRENT,rating_humanitarian,2448,Humanitarian,人道主義
CURRENT,rating_logistics,2448,Logistics,物流
CURRENT,rating_criminal,2448,Criminal,犯罪
CURRENT,rating_title_combat,2448,Combat Rating,戰鬥等級
CURRENT,rating_title_industry,2448,Industry Rating,工業評級
CURRENT,rating_title_humanitarian,2448,Humanitarian Rating,人道主義評級
CURRENT,rating_title_logistics,2448,Logistics Rating,物流評級
CURRENT,rating_title_criminal,2448,Criminal Rating,犯罪評級
CURRENT,rating_rank,2448,RANK *X,排名 *X
CURRENT,rating_hostilesdestroyed,2448,HOSTILES DESTROYED,消滅敵軍
CURRENT,phase_title,2448,Phase *X,階段*X
CURRENT,stargate_help,2448,"To submit completed parts to the stargate project, sell them at any trade outpost in the sector",要向星門計劃提交已完成的部件，請在該星區的任意貿易站出售這些部件。
CURRENT,recipe_resources_required,2448,Required resources,所需資源
CURRENT,recipe_created_in,2448,Created in *X,創建於 *X
CURRENT,recipe_duration,2448,Duration: *X seconds,持續時間：*X 秒
CURRENT,recipe_quantity_required,2448,*X x *Y,*X x *Y
CURRENT,stargate_energy_required,2448,REQUIRED: *X MW,需求：*X MW
CURRENT,stargate_energy_received,2448,RECEIVED: *X MW,收到：*X MW
CURRENT,smelt_title,2448,Smelt *X,冶煉 *X
CURRENT,stargate_award_title,2448,STARGATE PROGRESS,星門進展
CURRENT,stargate_award_subtitle,2448,Phase *X Completed,階段 *X 已完成
CURRENT,stargate_unlocked_subtitle,2448,Stargate window unlocked,星門窗口已解鎖
CURRENT,opentextcrawlindustry_1,2448,It is the 23rd century.  Humanity has colonised the stars.,現在是 23 世紀。  人類已在羣星間建立殖民地。
CURRENT,opentextcrawlindustry_2,2448,"Millions of people now live off world, sometimes hundreds of light years from Earth.",如今，數百萬人類生活在地球之外，有些甚至距離地球數百光年。
CURRENT,opentextcrawlindustry_3,2448,"The era of massive industrialisation of space has begun, feeding an insatiable desire for energy and metal.",太空大規模工業化的時代已經開啓，以滿足對能源和金屬的無盡渴望。
CURRENT,opentextcrawlindustry_4,2448,"Powerful businesses control vast swathes of space, backed by untold reserves of wealth.",強大的企業坐擁無法估量的財富，控制着廣袤的星域。
CURRENT,opentextcrawlindustry_5,2448,The CEO of one such company - the INTERSTELLAR MINING CORPORATION - has challenged humanity to build a stargate so powerful it can reach our nearest Galaxy.,其中一家公司——星際礦業公司（INTERSTELLAR MINING CORPORATION）——的首席執行官向全人類發起挑戰：建造一個足以抵達最近星系的星門。
CURRENT,opentextcrawlindustry_6,2448,Trillions of dollars in funding have been set aside.,數萬億美元的資金已準備就緒。
CURRENT,opentextcrawlindustry_7,2448,The time is perfect for a small entrepreneurial and industrious team of miners to start a new career - and make their fortune in the stars.,對於一支富有創業精神且勤勞肯幹的小型礦工團隊來說，現在正是開啓新事業——在羣星間發家致富的絕佳時機。
CURRENT,tutorial_introduction_title,2448,TUTORIAL,教程
CURRENT,tutorial_next,2448,NEXT,下一個
CURRENT,tutorial_introduction1,2448,Welcome to our new home.,歡迎來到我們的新家。
CURRENT,tutorial_camera_title,2448,CAMERA CONTROLS,攝像頭控制
CURRENT,tutorial_power_title,2448,INSTALLING POWER,安裝電源
CURRENT,tutorial_power_titlecomplete,2448,POWER INSTALLED,電源已安裝
CURRENT,tutorial_air_title,2448,OXYGEN,氧氣
CURRENT,tutorial_engines_title,2448,ENGINES,發動機
CURRENT,tutorial_enginesintro,2448,"The ship has two factory fitted engines ready to go, but we need to connect them up.",飛船上有兩臺出廠時就安裝好的發動機，但我們需要將它們連接起來。
CURRENT,tutorial_enginesconnectpipes,2448,Let's start with the starboard engine. Use the pipes menu to run a pipe from the engine to your existing yellow fuel lines.,讓我們從右舷發動機開始。使用“管道”菜單將一根管道從發動機連接到現有的黃色燃油管道上。
CURRENT,tutorial_enginesstarboardside,2448,Fantastic work! The Starboard engine is now starting up.,幹得漂亮！右舷發動機已經啓動。
CURRENT,tutorial_enginesportside,2448,Now repeat the process with the port engine. Connect the fuel and power lines to start the engine.,現在對左舷發動機重複上述過程。連接燃油和電源線，啓動發動機。
CURRENT,tutorial_enginesoperational,2448,Both of our engines are now operational.,現在，我們的兩臺發動機都已投入使用。
CURRENT,tutorial_ftl_title,2448,FASTER THAN LIGHT,超光速
CURRENT,tutorial_ftlconfirmorder,2448,Confirm the order.,確認訂單。
CURRENT,tutorial_ftldelivery,2448,A shuttle will deliver the items to us.,穿梭機會將物品送到我們這裏。
CURRENT,tutorial_stargatescreen_title,2448,STARGATE PROJECT,星門計劃
CURRENT,tutorial_fabrication_title,2448,FABRICATION,製造
CURRENT,tutorial_smelters_title,2448,SMELTERS,冶煉廠
CURRENT,tutorial_trade_title,2448,TRADE,貿易
CURRENT,tutorial_fleetcrewarrival,2448,Your new crew will arrive by shuttle.,你的新船員將乘坐穿梭機抵達。
CURRENT,tutorial_fleetwaitforpowerup,2448,Your crew will now power up the ship and bring the engines and life support online.,現在，您的船員將爲飛船提供動力，啓動引擎和生命支持系統。
CURRENT,tutorial_flight_title,2448,FLIGHT,飛行
CURRENT,tutorial_finance_title,2448,CONTRACTS,合同
CURRENT,tutorial_financehyperspace,2448,We are in hyperspace!,我們在超空間
CURRENT,tutorial_financearrived,2448,We have arrived at the destination system.,我們已經到達目的地星系。
CURRENT,tutorial_financeturningin,2448,A shuttle will be dispatched to collect the passengers.,屆時將有穿梭機接送乘客。
CURRENT,tutorial_financemissioncomplete,2448,The passengers have all arrived safely. You will now be paid the fee and will also receive points toward your Humanitarian rating - giving you access to more difficult and lucrative missions.,乘客已全部安全抵達。現在，您將獲得酬金，同時還將獲得人道主義等級積分--讓您有機會執行難度更大、利潤更高的任務。
CURRENT,tutorial_wrapup_title,2448,END OF TUTORIAL,教程結束
CURRENT,tutorial_wrapup1,2448,"We've covered the basics. You've learnt how to install equipment on your ship, and how to navigate space.",我們已經介紹了基礎知識。你已經學會了如何在飛船上安裝設備，以及如何在太空中航行。
CURRENT,tutorial_wrapup4,2448,"Keep a keen eye out for special systems on the map, you never know who or what you may find there.",密切留意地圖上的特殊系統，你永遠不知道在那裏會發現什麼人或什麼東西。
CURRENT,tutorial_wrapupfinal,2448,"Whatever you choose, more instructions will be given when required.\n\nIt's up to you what you do next.",無論您選擇什麼，我們都會在需要時提供更多說明。\n\n接下來就看您怎麼做了。
CURRENT,tutorial_tutorialend,2448,[End of tutorial - Alpha 11],[教程結束 - 阿爾法 11]
CURRENT,tutorial_tutorialskip,2448,Are you sure you wish to skip the tutorial?,您確定要跳過教程嗎？
CURRENT,tutorial_tutorialskipyes,2448,SKIP TUTORIAL,跳過教程
CURRENT,tutorial_tutorialskipno,2448,RESUME TUTORIAL,簡歷教程
CURRENT,tutorial_resin_title,2448,GAS COLLECTORS,氣體收集器
CURRENT,tutorial_end_title,2448,END OF TUTORIAL,教程結束
CURRENT,tutorial_docking_title,2448,DOCKING,對接
CURRENT,tutorial_dockingstart,2448,We are now going to learn how to dock your ship to another ship.,現在我們來學習如何將飛船停靠在另一艘飛船上。
CURRENT,tutorial_dockingapproachship_x,2448,Use your main ship engines to get close to the *X.,使用主船引擎靠近*X 。
CURRENT,tutorial_dockingsuccess,2448,Well done. You have docked successfully!,幹得好，你已成功對接！
CURRENT,tutorial_logistics_crew_title,2448,CREW LOGISTICS,團隊物流
CURRENT,tutorial_logisticscrewstart,2448,We are now going to learn how to transfer crew from one ship to another.\n\nThe two ships must be docked so that the crew can walk from one ship to another.,現在我們將學習如何將船員從一艘飛船轉移到另一艘飛船。\n\n兩艘飛船必須對接，以便船員可以在飛船之間走動。
CURRENT,tutorial_logisticscrewswitchtonormalview,2448,"First, switch back to normal view by leaving tactical mode.",首先，離開戰術模式切換回正常視圖。
CURRENT,tutorial_logisticscrewopen,2448,Open the Fleet Logistics window.,打開艦隊後勤窗口。
CURRENT,tutorial_logisticscrewwait,2448,Excellent. Now we just need to wait for the crew to transfer.,太好了。現在我們只需要等待船員轉移完成。
CURRENT,tutorial_logisticscrewsuccess,2448,Well done. You have transferred some crew successfully!,幹得好你成功地轉移了一些船員！
CURRENT,tutorial_combat_title,2448,COMBAT,戰鬥
CURRENT,tutorial_combatstart,2448,We are now going to learn some basic combat techniques.,我們現在要學習一些基本的戰鬥技巧。
CURRENT,tutorial_combatswitchtotacticalview,2448,Switch to tactical mode.,切換到戰術模式。
CURRENT,tutorial_combatopenweaponscontrol,2448,Open the weapons control panel.,打開武器控制面板。
CURRENT,tutorial_combatrange,2448,You can see the range of weapons by hovering over them. Weapons will shoot at enemy ships in their range.,將鼠標懸停在武器上，可以看到武器的射程。武器會向其射程內的敵艦射擊。
CURRENT,tutorial_combatselecttarget,2448,Target their weapon systems so that they can't damage you further.,瞄準他們的武器系統，讓他們無法進一步傷害你。
CURRENT,tutorial_combatsuccess,2448,Well done. You have learned how to use weapons. Now fire at will at the pirate ship!,幹得好你們已經學會了如何使用武器。現在隨意向海盜船開火！
CURRENT,tutorial_mining_title,2448,MINING,採礦
CURRENT,tutorial_miningstart,2448,We are now going to learn how to mine and collect resources from asteroids.,我們現在要學習如何從小行星上開採和收集資源。
CURRENT,tutorial_miningflytodeposit,2448,"This system seems to have asteroids containing Tilium Ore, fly close to one of them.",這個星系似乎有蘊含鈦鐵礦的小行星，飛近其中一顆。
CURRENT,tutorial_miningswitchtotactical,2448,Switch to tactical mode.,切換到戰術模式。
