state,key,svn,english,translation
CURRENT,object_mininglaser_description,2448,Can drill into mineral patches (found in asteroid belts) to extract valuable minerals.,可钻入矿脉（发现于小行星带）以提取有价值的矿物。
CURRENT,object_deflector,2448,Deflector,偏导器
CURRENT,object_deflector_description,2448,A defensive system that uses a deflector beam to divert incoming rocket shells,利用偏转光束转移来袭火箭弹的防御系统。
CURRENT,object_generator,2448,Generator,发电机
CURRENT,object_hullbreach,2448,Hull Breach,船体破损
CURRENT,object_loader,2448,Loader,装载器
CURRENT,object_loader_description,2448,"This is a general purpose version of the Fuel Loader and Oxygen Loader, and can take any liquid or gas canister.  Known to heavily confuse new captains.  Use pipes to connect the Loader to other equipment.",这是燃料装载器和氧气装载器的通用版本，可以接收任何液体或气体罐。众所周知，这会让新任舰长感到非常困惑。使用管道将装载器与其他设备连接起来。
CURRENT,object_fuelloader,2448,Fuel Loader,燃料装载器
CURRENT,object_fuelloader_description,2448,"Takes a canister of Fuel, and pumps it into an underfloor pipe. Use pipes to connect this to your Reactor and your Engines.",接收燃料罐，并将其泵入地板下的管道。使用管道将其连接到反应堆和引擎。
CURRENT,object_oxygenloader,2448,Oxygen Loader,氧气装载器
CURRENT,object_oxygenloader_description,2448,"Takes a pressurised canister of oxygen and pumps it into an underfloor pipe.  Use pipes to connect this to your Airduct, to supply oxygen to the cabin.",接收加压氧气罐，并将其泵入地板下的管道。使用管道将其连接到通风管道，为机舱提供氧气。
CURRENT,object_logisticsdrone,2448,Logistics Drone,物流无人机
CURRENT,object_logisticsdrone_description,2448,"An incredibly useful semi-intelligent robot, capable of gathering salvage from deep space. Can also perform minor repairs to a damaged hull. Must be launched from a Drone Bay.",一种非常有用的半智能机器人，能够从深空收集打捞物。它还能对损坏的船体进行小修。必须从无人机舱发射。
CURRENT,object_meteor,2448,Meteor,流星
CURRENT,object_asteroid,2448,Asteroid,小行星
CURRENT,object_comet,2448,Comet,彗星
CURRENT,object_mineralpatch,2448,Mineral Patch,矿脉
CURRENT,object_none,2448,NoType,无类型
CURRENT,object_ordnance,2448,Ordnance,军械
CURRENT,object_oxygen,2448,Oxygen,氧气
CURRENT,object_powercoil,2448,Power Coil,功率线圈
CURRENT,object_powercoilcharged,2448,Charged Power Coil,充电电源线圈
CURRENT,object_powerinjector,2448,Power Injector,动力喷射器
CURRENT,object_railgun,2448,Railgun,轨道炮
CURRENT,object_railgun_description,2448,"An extremely accurate and long range weapon system that fires a solid slug of metal. The Railgun is a precise weapon that can penetrate through hull armour and destroy equipment inside the target ship. However, the weapon draws a huge amount of energy to recharge after each shot.",一种极其精准的远程武器系统，可发射固体金属弹头。轨道炮是一种精确的武器，可以穿透船体装甲，摧毁目标飞船内的设备。不过，这种武器每次发射后都需要消耗大量能量来充电。
CURRENT,object_reactor,2448,Reactor,反应器
CURRENT,object_reactor_description,2448,Burns high-energy Fuel to produce power. Must be supplied with Fuel (via a pipe). Then use cables to connect to other powered equipment.\nGenerates a maximum power output of 100MW.,燃烧高能燃料以产生动力。必须通过管道供应燃料。然后使用电缆连接到其他供电设备。\n最大输出功率为 100 兆瓦。
CURRENT,object_sciencestation,2448,Science Station,科学站
CURRENT,object_sciencestation_description,2448,A workstation for a scientist to conduct valuable research.,供科学家进行有价值研究的工作站。
CURRENT,object_supercomputer,2448,Super Computer,超级计算机
CURRENT,object_supercomputer_description,2448,A powerful computer for number crunching and simulating important research.,用于数据运算和模拟重要研究的强大计算机。
CURRENT,object_shuttle,2448,Shuttle,穿梭机
CURRENT,object_spacesuit,2448,Spacesuit,太空服
CURRENT,object_spacesuitpod,2448,Spacesuit Pod,太空服舱
CURRENT,object_spacesuitpod_description,2448,A storage place for spacesuits that need their oxygen replenishing.,存放宇航服并为其补充氧气的地方。
CURRENT,object_water,2448,Water,水
CURRENT,object_stairs,2448,Ladder,梯子
CURRENT,object_stairs_description,2448,Crew and passengers can only access the upper habitation deck with a ladder.,船员和乘客只能通过梯子进入上层居住甲板。
CURRENT,object_hyperspacesensor,2448,Hyperspace Sensor,超空间传感器
CURRENT,object_hyperspacesensorlr,2448,Hyperspace Sensor LR,超空间传感器 LR
CURRENT,object_hyperspacesensorlr_description,2448,A Long Range and extremely sensitive prototype version of the standard hyperspace sensor.,标准超空间传感器的远程且极高灵敏度的原型版本。
CURRENT,object_telepathicsensor,2448,Telepathic Sensor Station,心灵感应传感器站
CURRENT,object_telepathicsensor_description,2448,A sensor capable of detecting telepathic waves.,能够探测心灵感应波的传感器。
CURRENT,object_missioncargo,2448,Mission Cargo,任务货物
CURRENT,object_repairstructure,2448,Repair Structural Damage,修复结构性损坏
CURRENT,object_repairstructure_description,2448,"The local shipyard can repair the heavy structural damage on your ship, for a price.",当地造船厂可修复您飞船的严重结构性损坏，需付费。
CURRENT,object_scrapmetal,2448,Scrap Metal,废金属
CURRENT,object_metalingot,2448,Metal Ingot,金属锭
CURRENT,object_preciousore,2448,Precious Ore,贵重矿石
CURRENT,object_preciousmetals,2448,Precious Metals,贵金属
CURRENT,object_tiliumore,2448,Tilium Ore,提利姆矿
CURRENT,object_refinedtilium,2448,Tilium Crystals,提利姆晶体
CURRENT,object_metallicminerals,2448,Metallic Minerals,金属矿物
CURRENT,object_copperminerals,2448,Copper Minerals,铜矿物
CURRENT,object_copperingot,2448,Copper Ingot,铜锭
CURRENT,object_ice,2448,Water Ice,水冰
CURRENT,object_metreongas,2448,Metreon Gas,梅特里昂气体
CURRENT,object_refinedmetreon,2448,Refined Metreon,精炼梅特里昂
CURRENT,object_explosives,2448,Explosives,爆炸物
CURRENT,object_hyperspaceisotopes,2448,Hyperspace Isotopes,超空间同位素
CURRENT,object_stableisotopes,2448,Stable Isotopes,稳定同位素
CURRENT,object_seeds,2448,Seeds,种子
CURRENT,object_seeds_description,2448,"A small bag of mixed vegetable seeds, that you might be able to grow in a Hydroponic Garden.",一小袋混合蔬菜种子，您可以在水培花园中种植。
CURRENT,object_smelter,2448,Smelter,冶炼厂
CURRENT,object_smelter_description,2448,"This industrial processing machine can melt ores into usable metal ingots. Once installed, click on it to change the ore type.",此工业加工机器可将矿石熔炼成可用的金属锭。安装后，点击它以更改矿石类型。
CURRENT,object_sewagepipe,2448,Sewage Pipe,污水管道
CURRENT,object_sewagepipe_description,2448,This pipe extracts sewage from the habitation deck above. You can then pipe the sewage into a storage tank and (eventually) reprocess it back into water.  The Pipe MUST BE DIRECTLY UNDER THE HABITATION DECK to function.,此管道从上方的居住甲板抽取污水。然后，您可以用管道将污水输送到储水箱中，并（最终）将其重新处理成水。此管道必须直接位于居住甲板下方方可生效。
CURRENT,object_sewagemachine,2448,Waste Treatment Machine,废物处理机
CURRENT,object_sewagemachine_description,2448,"Takes sewage from the habitation deck, separates the solid and liquid waste, and partially recycles them. The device outputs dirty water and compost.",接收来自居住甲板的污水，分离固体和液体废物，并对其进行部分回收利用。该装置输出脏水和堆肥。
CURRENT,object_waterpurifier,2448,Water Purifier,净水器
CURRENT,object_waterpurifier_description,2448,Takes dirty water from sewage recycling or from naturally occurring ice - and purifies it into safe drinkable water.,接收来自污水回收或天然冰块的脏水，并将其净化为安全的饮用水。
CURRENT,object_oxygenmaker,2448,Oxygen Maker,制氧机
CURRENT,object_oxygenmaker_description,2448,Uses electrical power to extract Oxygen from Water.,消耗电力从水中提取氧气。
CURRENT,object_scrubber,2448,CO2 Scrubber,二氧化碳洗涤器
CURRENT,object_scrubber_description,2448,Extracts Carbon Dioxide from the atmosphere. Its output must be piped into a storage tank or it will become blocked.,从大气中提取二氧化碳。其输出必须通过管道输送至储罐，否则会发生堵塞。
CURRENT,object_airreprocessor,2448,Air Reprocessor,空气后处理器
CURRENT,object_airreprocessor_description,2448,Converts CO2 into breathable Oxygen.,将二氧化碳转化为可呼吸的氧气。
CURRENT,object_icegrinder,2448,Ice Grinder,磨冰机
CURRENT,object_icegrinder_description,2448,"Grinds giant lumps of ice into small pieces, then warms the ice until it melts into liquid. The resulting water must be filtered before it is safe to drink.",将巨大的冰块研磨成碎块，然后加热直至融化成液体。由此产生的水必须经过过滤才能安全饮用。
CURRENT,object_proximitymine,2448,Mine,太空雷
CURRENT,object_gascollector,2448,Gas Collector,气体收集器
CURRENT,object_gascollector_description,2448,"A large exterior vent that sucks in gases from space. Many gases found in nebulas can be used to produce useful resources like Fuel, FTL charges, and explosives.",一种大型外部通风口，可从太空中吸入气体。星云中的许多气体都可以用来生产有用的资源，如燃料、超光速燃料单元和炸药。
CURRENT,object_refinery,2448,Refinery,精炼厂
CURRENT,object_refinery_description,2448,An automatic industrial machine for refining raw chemicals and gases.,用于提炼化学原料和气体的自动工业机器。
CURRENT,object_chemicallab,2448,Chemical Lab,化学实验室
CURRENT,object_chemicallab_description,2448,"A complex piece of scientific equipment.  Can combine multiple different chemical inputs (liquids, gases and solids) into different outputs. The user can cycle the active 'recipe' by clicking on it.","一种复杂的科学设备。可以将多种不同的化学输入（液体、气体和固体）组合成不同的输出。用户可以通过点击来循环切换激活的“配方”。"
CURRENT,object_hyperspacecollector,2448,Hyperspace Scoop,超空间采集器
CURRENT,object_hyperspacecollector_description,2448,"The Hyperspace Scoop sits at the front of a starship and faces the direction of travel. During hyperspace a strong magnetic field is projected forward, drawing in large volumes of interstellar matter. The isotopes gathered this way can be refined into FTL Fuel.",超空间采集器位于星舰前部，面向航行方向。在超空间中，强大的磁场会向前投射，吸引大量星际物质。通过这种方式收集的同位素可以提炼成超光速燃料。
CURRENT,object_munitionsfactory,2448,Munitions Bench,军需品工作台
CURRENT,object_munitionsfactory_description,2448,"A workbench where a skilled crew member can fabricate different forms of ammunition for ship weapon systems. Uses metal and explosives to produce Bullets, Railgun Slugs, Cannon Shells etc.",一种工作台，技术熟练的船员可以在这里为飞船武器系统制造不同形式的弹药。使用金属和炸药制造子弹、轨道炮弹头和炮弹等。
